type,lat,lon,highway_type,destination,destination_ref,ref,name
ramp,43.5998024,-79.6431254,motorway_link,Toronto,403 East,,
ramp,43.6003007,-79.6440917,motorway_link,Toronto,403 East,,
ramp,43.5832925,-79.6622958,motorway_link,,,,
ramp,43.5846357,-79.6590361,motorway_link,,,,
ramp,43.5851073,-79.6587853,motorway_link,,,,
ramp,43.584552,-79.6594323,motorway_link,,,,
ramp,43.5855094,-79.6599872,motorway_link,Toronto,403 East,,
ramp,43.5798692,-79.6664979,motorway_link,,,,
ramp,43.5852361,-79.6593756,motorway_link,Toronto,403 East;403 Est,,
ramp,43.5902088,-79.6558983,motorway_link,,,,
ramp,43.5861384,-79.6606265,motorway_link,Hamilton,403 West;403 Ouest,,
ramp,43.588649,-79.6643045,motorway_link,Hamilton,403 West;403 Ouest,,
ramp,43.5500917,-79.7012125,motorway_link,,1,,
ramp,43.5521497,-79.6924614,motorway_link,Toronto,403 East:403 Est,,
ramp,43.5579417,-79.6908625,motorway_link,,1,,
ramp,43.5543464,-79.6970633,motorway_link,Hamilton,403 West;403 Ouest,,
ramp,43.553395,-79.6958193,motorway_link,Toronto,403 East,,
ramp,43.6174612,-79.5257392,motorway_link,,,,
ramp,43.6191739,-79.5261165,motorway_link,,,,
ramp,43.6183789,-79.5257885,motorway_link,,,,
ramp,43.6188136,-79.522799,motorway_link,,,,
ramp,43.6186159,-79.5209761,motorway_link,,,,
ramp,43.620036,-79.5169039,motorway_link,,,,
ramp,43.5428746,-79.7091644,motorway_link,Toronto,403 East;403 Est,,
ramp,43.5404408,-79.7056054,motorway_link,Toronto,403 East;403 Est,,
ramp,43.5481081,-79.7040848,motorway_link,,,,
ramp,43.5390363,-79.7142484,motorway_link,,,,
ramp,43.8316847,-79.4357774,motorway_link,,1,,
ramp,43.8338679,-79.4286916,motorway_link,,407 ETR East,,
ramp,43.8326189,-79.4281723,motorway_link,,407 ETR East,,
ramp,43.8376173,-79.4208171,motorway_link,,1,,
ramp,43.8378818,-79.429537,motorway_link,,407 ETR West,,
ramp,43.8346204,-79.4286201,motorway_link,,407 ETR West,,
ramp,43.7484285,-79.6296615,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.7548312,-79.6271078,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.7578212,-79.6216363,motorway_link,,407 ETR West,,
ramp,43.7569967,-79.6234988,motorway_link,,407 ETR West,,
ramp,43.7549818,-79.6274708,motorway_link,,27,,
ramp,43.7551586,-79.6258233,motorway_link,,27,,
ramp,43.7515188,-79.6329457,motorway_link,Airport,427 South,,
ramp,43.7511683,-79.6326066,motorway_link,Airport,427 South,,
ramp,43.75162,-79.632668,motorway_link,Highway 427 South;Toronto;Airport,427 South,,
ramp,43.7531265,-79.6329652,motorway_link,Highway 427 South;Toronto;Airport,427 South,,
ramp,43.751603,-79.6300477,motorway_link,Express Toll Route West,407 ETR West,,
ramp,43.7520866,-79.6301593,motorway_link,Express Toll Route West,407 ETR West,,
ramp,43.7517762,-79.6295622,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.752253,-79.6294173,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.7534126,-79.6314725,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.7529778,-79.6306604,motorway_link,Express Toll Route West,407 ETR West,,
ramp,43.7545333,-79.6341493,motorway_link,Express Toll Route West,407 ETR West,,
ramp,43.7572736,-79.6232319,motorway_link,Toronto,427 South,,
ramp,43.7556773,-79.6308688,motorway_link,Highway 427 South;Toronto;Airport,427 South,,
ramp,43.7541254,-79.631171,motorway_link,Highway 427 North,427 North,,
ramp,43.7524994,-79.6314244,motorway_link,Express Toll Route East,407 ETR East,,
ramp,43.6096156,-79.554433,motorway_link,Pearson,427,,
ramp,43.61583,-79.5373115,motorway_link,,427;401,,
ramp,43.6178567,-79.5524247,motorway_link,Toronto,,,
ramp,43.6178567,-79.5524247,motorway_link,Hamilton,QEW,,
ramp,43.6509899,-79.565995,motorway_link,,,,
ramp,43.6469486,-79.5637839,motorway_link,Eglinton Avenue;Highway 27,,,
ramp,43.6094699,-79.5483918,motorway_link,,QEW West,,
ramp,43.62763,-79.5563667,motorway_link,,,,
ramp,43.6371078,-79.5606462,motorway_link,Gardiner Expressway;Hamilton,QEW,,
ramp,43.6386483,-79.5606859,motorway_link,Sherway Gardens Road;The Queensway;Evans Avenue;Browns Line,,,
ramp,43.6336365,-79.5583956,motorway_link,,427 North,,
ramp,43.6143043,-79.5477123,motorway_link,,,,
ramp,43.644701,-79.3751499,motorway_link,,,,
ramp,43.7232065,-79.3296022,motorway_link,,,,
ramp,43.7233354,-79.3298228,motorway_link,,,,
ramp,43.491531,-79.9883983,motorway_link,London,401 West,,
ramp,43.4649293,-79.6802624,motorway_link,Trafalgar Road,3,,
ramp,43.7123509,-79.5539667,motorway_link,,401 West,,
ramp,43.7329342,-79.4406579,motorway_link,Express,,,
ramp,43.7323675,-79.4419939,motorway_link,,,,
ramp,43.7325299,-79.4408362,motorway_link,,,,
ramp,43.7306236,-79.4439402,motorway_link,,401 East,,
ramp,43.7301092,-79.4450184,motorway_link,,401 East,,
ramp,43.729395,-79.4531175,motorway_link,,401 West,,
ramp,43.730002,-79.4521788,motorway_link,,401 West,,
ramp,43.7301108,-79.4515138,motorway_link,,,,
ramp,43.7287395,-79.4510721,motorway_link,,,,
ramp,43.7278571,-79.4494048,motorway_link,,,,
ramp,43.7274897,-79.4490568,motorway_link,,,,
ramp,43.7275295,-79.4489953,motorway_link,,,,
ramp,43.7279947,-79.4492127,motorway_link,,,,
ramp,43.7274509,-79.4477858,motorway_link,,,,
ramp,43.7279152,-79.4475627,motorway_link,,,,
ramp,43.7291661,-79.4453184,motorway_link,,401 East,,
ramp,43.7315138,-79.4502263,motorway_link,,401 East,,
ramp,43.7299984,-79.446397,motorway_link,,,,
ramp,43.7310281,-79.4467821,motorway_link,,401 West,,
ramp,43.7352291,-79.4334997,motorway_link,,401 East,,
ramp,43.7411924,-79.4528589,motorway_link,Wilson Heights Boulevard North,,,
ramp,43.7950763,-79.3436074,motorway_link,,404 North,,
ramp,43.7992995,-79.3447591,motorway_link,,,,
ramp,43.7669184,-79.3589917,motorway_link,,,,
ramp,43.7671549,-79.3607576,motorway_link,,,,
ramp,43.8643811,-79.3783454,motorway_link,Toronto,404 South,,
ramp,43.8697191,-79.3767543,motorway_link,Markham;Richmond Hill,73,,
ramp,43.8649598,-79.37688,motorway_link,Toronto,404 South,,
ramp,43.8643443,-79.3749221,motorway_link,,73,,
ramp,43.8660636,-79.3725364,motorway_link,Newmarket,404 North,,
ramp,43.8781917,-79.3783141,motorway_link,Richmond Hill;Markham;Major MacKenzie Drive East,25,,
ramp,43.8895584,-79.3815677,motorway_link,Richmond Hill;Markham,25,,
ramp,43.8842152,-79.3754517,motorway_link,Newmarket,404 North;404 Nord,,
ramp,43.8956274,-79.3826332,motorway_link,,49,,
ramp,43.9021149,-79.3808728,motorway_link,Newmarket,404 North,,
ramp,43.9013694,-79.3840498,motorway_link,Newmarket,404 North,,
ramp,43.9014228,-79.3843918,motorway_link,Toronto,404 South,,
ramp,43.4581835,-79.6868723,motorway_link,,3,,
ramp,43.398834,-79.7530121,motorway_link,,,,
ramp,43.4466972,-79.700404,motorway_link,Hamilton,QEW;403,,
ramp,43.6628902,-79.7052978,motorway_link,,410,,
ramp,43.6626448,-79.6914569,motorway_link,,407 ETR,,
ramp,43.6782089,-79.6944862,motorway_link,,410,,
ramp,43.6642409,-79.7032664,motorway_link,,410 South,,
ramp,43.6761575,-79.7053727,motorway_link,,407 ETR,,
ramp,43.6661701,-79.6949126,motorway_link,,407 ETR West;407 ETR Ouest,,
ramp,43.671799,-79.703792,motorway_link,Highway 407 ETR West,407 ETR West,,
ramp,43.6563496,-79.3538346,motorway_link,Downtown,,,
ramp,43.6577976,-79.353806,motorway_link,Downtown,,,
ramp,43.4203336,-79.7289968,motorway_link,,,,
ramp,43.7498021,-79.5293583,motorway_link,,,,
ramp,43.7547257,-79.5284039,motorway_link,,400 North,,
ramp,43.7541264,-79.5302387,motorway_link,,400 North,,
ramp,43.7544252,-79.5310527,motorway_link,,400 South,,
ramp,43.7547566,-79.5310418,motorway_link,,400 South,,
ramp,43.7536734,-79.5339392,motorway_link,,400 South,,
ramp,43.6333905,-79.4347339,motorway_link,,,,
ramp,43.6341035,-79.4375266,motorway_link,,,,
ramp,43.6328783,-79.4309645,motorway_link,Dunn Avenue,,,
ramp,43.6318802,-79.4329893,motorway_link,,,,
ramp,43.6323828,-79.4350468,motorway_link,,,,
ramp,43.6980999,-79.3405621,motorway_link,,,,
ramp,43.7006454,-79.3366031,motorway_link,,,,
ramp,43.7017936,-79.3341355,motorway_link,,,,
ramp,43.699102,-79.3377333,motorway_link,,,,
ramp,43.6999946,-79.3381811,motorway_link,,,,
ramp,43.7403598,-79.3275989,motorway_link,,,,
ramp,43.7584741,-79.3338138,motorway_link,,,,
ramp,43.6618441,-79.3545261,motorway_link,,,,
ramp,43.6299425,-79.5521204,motorway_link,,427 North;427 Nord,,
ramp,43.6285677,-79.5565009,motorway_link,,427 North,,
ramp,43.6249587,-79.5549513,motorway_link,Dundas Street,5,,
ramp,43.6275995,-79.5607003,motorway_link,,427 South,,
ramp,43.6285829,-79.5569426,motorway_link,,427 South,,
ramp,43.6328854,-79.559747,motorway_link,Dundas Street,5,,
ramp,43.6286611,-79.5592784,motorway_link,,5,,
ramp,43.6288749,-79.5562903,motorway_link,,427 North,,
ramp,43.6320364,-79.5574937,motorway_link,Highway 427 Collectors;Dundas St,,,
ramp,43.6286357,-79.5574994,motorway_link,,427 South,,
ramp,43.6281674,-79.5572753,motorway_link,,427 South,,
ramp,43.6282925,-79.5565404,motorway_link,,,,
ramp,43.6283087,-79.5560757,motorway_link,,427 North,,
ramp,43.6331801,-79.559418,motorway_link,Sherway Gardens Road;The Queensway;Evans Avenue;Browns Line,,,
ramp,43.6342787,-79.5596017,motorway_link,Sherway Gardens Road;The Queensway;Evans Avenue;Browns Line,,,
ramp,43.6426375,-79.5616508,motorway_link,,,,
ramp,43.6488884,-79.5653953,motorway_link,Burnhamthorpe Road,,,
ramp,43.6447263,-79.5662556,motorway_link,,427 South,,
ramp,43.6456068,-79.5634977,motorway_link,,427 South;427 Sud,,
ramp,43.6461568,-79.5618276,motorway_link,,427 North,,
ramp,43.6455779,-79.5625418,motorway_link,,427 North,,
ramp,43.6455403,-79.5641512,motorway_link,,427 South,,
ramp,43.7152066,-79.5213623,motorway_link,Barrie,400 North,,
ramp,43.7157058,-79.5176013,motorway_link,,401 West,,
ramp,43.7119199,-79.5061122,motorway_link,,400 North,,
ramp,43.6395218,-79.387793,motorway_link,,,,
ramp,43.6387889,-79.392735,motorway_link,,,,
ramp,43.6426308,-79.3776866,motorway_link,,,,
ramp,43.6462243,-79.368164,motorway_link,Yonge Street;Bay Street;York Street,,,
ramp,43.6481414,-79.3605147,motorway_link,,,,
ramp,43.6456382,-79.3693113,motorway_link,,,,
ramp,43.6378351,-79.3993498,motorway_link,,,,
ramp,43.6393161,-79.3898518,motorway_link,,,,
ramp,43.6453697,-79.3707986,motorway_link,St. Lawrence Market,,,
ramp,43.6462045,-79.3700997,motorway_link,,,,
ramp,43.6454458,-79.3727687,motorway_link,,,,
ramp,43.7758996,-79.3376265,motorway_link,,404 North,,
ramp,43.7832969,-79.3412654,motorway_link,,,,
ramp,43.7265391,-79.4632492,motorway_link,,,,
ramp,43.7273171,-79.456407,motorway_link,,,,
ramp,43.7267455,-79.4578135,motorway_link,,,,
ramp,43.726846,-79.4574021,motorway_link,,,,
ramp,43.7284401,-79.4577322,motorway_link,,401 West,,
ramp,43.7282953,-79.4582997,motorway_link,,401 West,,
ramp,43.6516943,-79.7171286,motorway_link,,10,,
ramp,43.6532694,-79.7161078,motorway_link,,407 ETR East,,
ramp,43.6521143,-79.7142119,motorway_link,,407 ETR East,,
ramp,43.6574076,-79.7122198,motorway_link,,,,
ramp,43.6556338,-79.7193509,motorway_link,407 West,407 ETR West,,
ramp,43.6539447,-79.7167653,motorway_link,,407 ETR West,,
ramp,43.6303124,-79.6849432,motorway_link,London,401 West,,
ramp,43.6273515,-79.6807763,motorway_link,Toronto,401 East,,
ramp,43.6315407,-79.6836752,motorway_link,,,,
ramp,43.4481854,-80.1770092,motorway_link,,,,
ramp,43.4482107,-80.1769192,motorway_link,Guelph,6,,
ramp,43.6039485,-79.5606492,motorway_link,Evans Avenue;The West Mall;Browns Line,,,
ramp,43.6185834,-79.5531761,motorway_link,,,,
ramp,43.6151854,-79.5522439,motorway_link,,,,
ramp,43.611014,-79.5486041,motorway_link,,QEW West,,
ramp,43.6145552,-79.5492149,motorway_link,Gardiner Expressway;Evans Avenue,,,
ramp,43.6127832,-79.5491791,motorway_link,,,,
ramp,43.611143,-79.5467065,motorway_link,,427 North,,
ramp,43.6161486,-79.5479352,motorway_link,,427 North,,
ramp,43.6342944,-79.4745957,motorway_link,,,,
ramp,43.6343299,-79.4720238,motorway_link,,,,
ramp,43.6342418,-79.4720367,motorway_link,,2,,
ramp,43.6343529,-79.4717421,motorway_link,,2,,
ramp,43.7117488,-79.5414247,motorway_link,,,,
ramp,43.711694,-79.5433853,motorway_link,Islingtion Avenue;Pearson Airport,427 North;427 Nord;409,,
ramp,43.7106061,-79.55014,motorway_link,,,,
ramp,43.7085402,-79.5508749,motorway_link,,,,
ramp,43.7080929,-79.551695,motorway_link,,401 East,,
ramp,43.7120363,-79.5439775,motorway_link,Islington Avenue,,,
ramp,43.7108465,-79.5480732,motorway_link,,409;427 North,,
ramp,43.7088372,-79.551877,motorway_link,,,,
ramp,43.7088184,-79.5548466,motorway_link,,401 West,,
ramp,43.709462,-79.5546322,motorway_link,,401 West,,
ramp,43.711217,-79.5476624,motorway_link,Islingtion Avenue;Pearson Airport,427 North;409,,
ramp,43.7113416,-79.5459386,motorway_link,Islingtion Avenue;Pearson Airport,427 North;409,,
ramp,43.6498197,-79.5646668,motorway_link,,,,
ramp,43.654165,-79.5682735,motorway_link,,427 South;427 Sud,,
ramp,43.6515324,-79.5653372,motorway_link,Rathburn Rd EAST/EST,,,
ramp,43.6532572,-79.5713668,motorway_link,,427 South,,
ramp,43.6631569,-79.5728744,motorway_link,,427 South,,
ramp,43.6650678,-79.5729316,motorway_link,,,,
ramp,43.5974161,-79.8025356,motorway_link,London,401 West,,
ramp,43.5896911,-79.8084931,motorway_link,,407 ETR East,,
ramp,43.5926564,-79.8087104,motorway_link,London,401 West,,
ramp,43.5928197,-79.8044214,motorway_link,Toronto,401 East,,
ramp,43.5914265,-79.8053364,motorway_link,Toronto,401 East,,
ramp,43.5946991,-79.8058981,motorway_link,,,,
ramp,43.5942813,-79.8078491,motorway_link,,,,
ramp,43.597957,-79.7990448,motorway_link,,,,
ramp,43.5965941,-79.7994497,motorway_link,,,,
ramp,43.8385532,-79.4128807,motorway_link,,34,,
ramp,43.8375521,-79.3998122,motorway_link,,34,,
ramp,43.8415651,-79.4070637,motorway_link,,407 ETR West,,
ramp,43.8386268,-79.4060979,motorway_link,,407 ETR West,,
ramp,43.8376248,-79.4060261,motorway_link,,407 ETR East,,
ramp,43.7603883,-79.6082225,motorway_link,,27,,
ramp,43.7561876,-79.6145013,motorway_link,,407 ETR East,,
ramp,43.6948277,-79.5670057,motorway_link,,,,
ramp,43.693337,-79.5690394,motorway_link,,,,
ramp,43.6919475,-79.5696316,motorway_link,,401 West,,
ramp,43.6884178,-79.5712036,motorway_link,,,,
ramp,43.6919051,-79.569,motorway_link,Toronto,401 East,,
ramp,43.6926098,-79.5662677,motorway_link,,401 East,,
ramp,43.6910578,-79.5707062,motorway_link,London,401 West,,
ramp,43.6922212,-79.5686434,motorway_link,Toronto,401 East,,
ramp,43.6918248,-79.5689119,motorway_link,Toronto,401 East,,
ramp,43.6896483,-79.5702011,motorway_link,,,,
ramp,43.689922,-79.5698933,motorway_link,,,,
ramp,43.705645,-79.6130923,motorway_link,,,,
ramp,43.6984795,-79.5904439,motorway_link,,409 West;427,,
ramp,43.6971062,-79.5895003,motorway_link,,,,
ramp,43.6966266,-79.5998728,motorway_link,,409 East,,
ramp,43.6969894,-79.599959,motorway_link,,,,
ramp,43.6970329,-79.6003235,motorway_link,,,,
ramp,43.6966452,-79.6001646,motorway_link,,409 East,,
ramp,43.6969426,-79.6047779,motorway_link,Highway 401 East via 409,,,
ramp,43.6981649,-79.6082474,motorway_link,Highway 401 East via 409,,,
ramp,43.6973532,-79.6076562,motorway_link,Highway 427 South,427,,
ramp,43.6967241,-79.6071772,motorway_link,Highway 427 South,427,,
ramp,43.6968236,-79.606702,motorway_link,,427 North,,
ramp,43.6956423,-79.6102668,motorway_link,Terminal 3,,,
ramp,43.6952658,-79.6101453,motorway_link,Terminal 1,,,
ramp,43.696873,-79.6094643,motorway_link,Terminal 1,,,
ramp,43.6952147,-79.6096067,motorway_link,,409,,
ramp,43.695695,-79.6093154,motorway_link,,409,,
ramp,43.6967328,-79.6096577,motorway_link,Terminal 3,,,
ramp,43.6916679,-79.611502,trunk_link,Terminal 1;Terminal 3,,,
ramp,43.6855451,-79.6001807,motorway_link,Fasken Drive,,,
ramp,43.6861352,-79.6107221,motorway_link,,409 East,,
ramp,43.7209844,-79.6749886,motorway_link,,7,,
ramp,43.7293855,-79.6768752,motorway_link,,407 ETR West,,
ramp,43.7277755,-79.6744217,motorway_link,,407 ETR West,,
ramp,43.72621,-79.6725825,motorway_link,,407 ETR East,,
ramp,43.7244957,-79.6699671,motorway_link,,407 ETR East,,
ramp,43.7306823,-79.6701964,motorway_link,,7,,
ramp,43.6267907,-79.4835684,motorway_link,,,,
ramp,43.6269667,-79.4826641,motorway_link,,,,
ramp,43.7423081,-79.4521658,motorway_link,,Wilson Heights Boulevard North,,
ramp,43.7385132,-79.6572577,motorway_link,,,,
ramp,43.7342307,-79.6593285,motorway_link,,407 ETR East,,
ramp,43.7351506,-79.6607862,motorway_link,,407 ETR East,,
ramp,43.7894051,-79.4965938,motorway_link,,407 ETR East,,
ramp,43.7905497,-79.5044021,motorway_link,Keele Street,6,,
ramp,43.7919948,-79.4974124,motorway_link,,407 ETR East,,
ramp,43.7951317,-79.4982361,motorway_link,,407 ETR West,,
ramp,43.7789068,-79.3411888,motorway_link,Fairview Mall Drive,,,
ramp,43.7289838,-79.4491297,motorway_link,,,,
ramp,43.731824,-79.4496293,motorway_link,,,,
ramp,43.7293329,-79.4483036,motorway_link,,,,
ramp,43.7255225,-79.4475178,motorway_link,,401,,
ramp,43.7259628,-79.4476294,motorway_link,,401,,
ramp,43.7341328,-79.4503627,motorway_link,,401,,
ramp,43.7337012,-79.4503388,motorway_link,,401,,
ramp,43.7238717,-79.4470136,motorway_link,,,,
ramp,43.7258168,-79.4472719,motorway_link,Allen Road North,401,,
ramp,43.7268594,-79.4599816,motorway_link,,,,
ramp,43.7267097,-79.4592913,motorway_link,,,,
ramp,43.7267097,-79.4592913,motorway_link,,,,
ramp,43.7666189,-79.3627616,motorway_link,,401 West,,
ramp,43.7686189,-79.332808,motorway_link,Downtown,DVP South,,
ramp,43.7685558,-79.3338471,motorway_link,Downtown,DVP South,,
ramp,43.7668607,-79.3365529,motorway_link,Victoria Park Avenue;Warden Avenue,401 East,,
ramp,43.7666916,-79.3444496,motorway_link,Express,,,
ramp,43.7685507,-79.3397345,motorway_link,,401 West,,
ramp,43.7710051,-79.3211608,motorway_link,,401 West,,
ramp,43.4161173,-80.4089555,motorway_link,London,8,,
ramp,43.7211061,-79.4862475,motorway_link,,,,
ramp,43.721701,-79.4809643,motorway_link,,401 East,,
ramp,43.7220483,-79.4812132,motorway_link,,401 East,,
ramp,43.7239996,-79.4816366,motorway_link,,401 West,,
ramp,43.7232089,-79.4813255,motorway_link,,401 West,,
ramp,43.7241844,-79.4760296,motorway_link,,,,
ramp,43.8118353,-79.3484368,motorway_link,,404 South,,
ramp,43.810741,-79.3484084,motorway_link,,404 South,,
ramp,43.7755366,-79.5363944,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.7767213,-79.5367832,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.7761264,-79.5365858,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.7761037,-79.5348528,motorway_link,,407 ETR,,
ramp,43.7770809,-79.5349928,motorway_link,,407 ETR,,
ramp,43.7728687,-79.5355066,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.7724335,-79.5353655,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.773031,-79.5344347,motorway_link,,407 ETR,,
ramp,43.7725963,-79.5343783,motorway_link,,407 ETR,,
ramp,43.4588947,-79.6821395,motorway_link,Toronto,QEW;403,,
ramp,43.4629861,-79.6843502,motorway_link,,3 North,,
ramp,43.6513373,-79.347194,motorway_link,,,,Don Roadway
ramp,43.6535571,-79.3491808,motorway_link,,,,
ramp,43.6529016,-79.3487766,motorway_link,Gardiner Expressway West,,,
ramp,43.6230719,-79.6391013,motorway_link,,17,,
ramp,43.3928895,-79.7530047,motorway_link,Toronto,QEW;403,,
ramp,43.7120891,-79.5354379,motorway_link,,401 East,,
ramp,43.7148503,-79.5307636,motorway_link,Weston Road,,,
ramp,43.7152545,-79.5369168,motorway_link,,401 West;401 Ouest,,
ramp,43.7138626,-79.5361754,motorway_link,,401 West,,
ramp,43.7128379,-79.535952,motorway_link,,401 East,,
ramp,43.5422109,-79.863323,motorway_link,London,401 West,,
ramp,43.4401611,-79.7930688,motorway_link,Oakville;Milton,25,,
ramp,43.4449763,-79.7895524,motorway_link,,407 ETR East,,
ramp,43.4427612,-79.7862958,motorway_link,,407 ETR East,,
ramp,43.4505792,-79.7877757,motorway_link,Oakville;Milton,25,,
ramp,43.4456218,-79.790196,motorway_link,,407 ETR West,,
ramp,43.4151576,-79.8200354,motorway_link,,407 ETR East,,
ramp,43.4164798,-79.8218593,motorway_link,,407 ETR West,,
ramp,43.4185216,-79.8167841,motorway_link,,,,
ramp,43.4134099,-79.817436,motorway_link,,407 ETR East,,
ramp,43.4111631,-79.824929,motorway_link,,,,
ramp,43.9014081,-79.3836083,motorway_link,Newmarket,404 North,,
ramp,43.901339,-79.3849791,motorway_link,Toronto,404 South,,
ramp,43.8401337,-79.3699433,motorway_link,,,,
ramp,43.8383978,-79.3663273,motorway_link,,,,
ramp,43.8374725,-79.3666882,motorway_link,407 ETR,407 West,,
ramp,43.8392863,-79.3705902,motorway_link,407 ETR,407 West,,
ramp,43.8337267,-79.3651485,motorway_link,,407 West,,
ramp,43.8440108,-79.3711011,motorway_link,,407 West,,
ramp,43.8469517,-79.3708281,motorway_link,Newmarket,404 North,,
ramp,43.8444864,-79.3717661,motorway_link,Toronto,404 South,,
ramp,43.844576,-79.371607,motorway_link,Toronto,404 South,,
ramp,43.8428459,-79.3705301,motorway_link,Toronto,404 South,,
ramp,43.8428741,-79.3690594,motorway_link,Richmond Hill;Markham,7,,
ramp,43.8465948,-79.3685161,motorway_link,Richmond Hill;Markham,7,,
ramp,43.8415088,-79.3687471,motorway_link,Richmond Hill;Markham,7,,
ramp,43.8407192,-79.369334,motorway_link,Toronto,404 South,,
ramp,43.8393482,-79.3694057,motorway_link,Toronto,404 South,,
ramp,43.8384269,-79.3672763,motorway_link,Newmarket,404 North,,
ramp,43.8383182,-79.3690027,motorway_link,Newmarket,404 North,,
ramp,43.8395474,-79.3673208,motorway_link,Toronto,404 South,,
ramp,43.8386509,-79.3670008,motorway_link,Newmarket,404 North,,
ramp,43.8383002,-79.3644522,motorway_link,,,,
ramp,43.8382872,-79.3652184,motorway_link,,,,
ramp,43.8392739,-79.3722295,motorway_link,407 ETR,407 ETR West,,
ramp,43.8392055,-79.3695129,motorway_link,Toronto,404 South,,
ramp,43.8421772,-79.3558707,motorway_link,,407 ETR West,,
ramp,43.8404376,-79.3557067,motorway_link,,407 ETR East,,
ramp,43.8409173,-79.3598726,motorway_link,,407 ETR West,,
ramp,43.8411352,-79.3594072,motorway_link,,407 ETR West,,
ramp,43.8398188,-79.3585931,motorway_link,,8,,
ramp,43.8398946,-79.3590264,motorway_link,,8,,
ramp,43.4797156,-79.7721722,motorway_link,,,,
ramp,43.4839229,-79.7654595,motorway_link,,407 ETR East,,
ramp,43.4822706,-79.7633248,motorway_link,,407 ETR East,,
ramp,43.4946414,-79.6687385,motorway_link,Toronto,QEW,,
ramp,43.4947506,-79.6709926,motorway_link,Toronto,QEW,,
ramp,43.494609,-79.6761999,motorway_link,Hamilton,QEW;403,,
ramp,43.443574,-79.7031652,motorway_link,,,,
ramp,43.4479557,-79.7026388,motorway_link,Hamilton,QEW;403,,
ramp,43.6337712,-79.4732421,motorway_link,,2,,
ramp,43.6328675,-79.4747866,motorway_link,,2,,
ramp,43.6327932,-79.4746062,motorway_link,,,,
ramp,43.633694,-79.4729313,motorway_link,,,,
ramp,43.6279927,-79.479891,motorway_link,,,,
ramp,43.6276112,-79.4804781,motorway_link,,,,
ramp,43.6295106,-79.478195,motorway_link,,,,
ramp,43.6297037,-79.4779666,motorway_link,,,,
ramp,43.6296949,-79.4781863,motorway_link,,,,
ramp,43.6298846,-79.4779412,motorway_link,,,,
ramp,43.5015842,-79.6737545,motorway_link,,403 East,,
ramp,43.5024855,-79.6785696,motorway_link,,38,,
ramp,43.5517106,-79.6150284,motorway_link,,,,
ramp,43.5509858,-79.6186186,motorway_link,Hamilton,QEW,,
ramp,43.6083159,-79.5586581,motorway_link,Hamilton,QEW,,
ramp,43.6049671,-79.5590594,motorway_link,,,,
ramp,43.6045592,-79.5596266,motorway_link,Evans Avenue;The West Mall;Browns Line,,,
ramp,43.605935,-79.55799,motorway_link,,,,
ramp,43.6074464,-79.5578398,motorway_link,,,,
ramp,43.3977607,-79.7599608,motorway_link,Hamilton,QEW;403,,
ramp,43.402479,-80.3801521,motorway_link,London,401 West,,
ramp,43.8476192,-79.5440616,motorway_link,Barrie,400 North,,
ramp,43.8533639,-79.5502524,motorway_link,,25,,
ramp,43.8415449,-79.5474463,motorway_link,,25,,
ramp,43.8238348,-79.453104,motorway_link,,407 ETR East,,
ramp,43.830278,-79.4545353,motorway_link,,407 ETR West,,
ramp,43.8278829,-79.4538818,motorway_link,,407 ETR West,,
ramp,43.8271732,-79.4539424,motorway_link,,407 ETR East,,
ramp,43.6995097,-79.6831708,motorway_link,,407 ETR East,,
ramp,43.7183937,-79.5185467,motorway_link,Barrie,400 North,,
ramp,43.7187411,-79.5194222,motorway_link,Barrie,400 North,,
ramp,43.718137,-79.5202348,motorway_link,Highway 401 East,401 East,,
ramp,43.7180433,-79.5203571,motorway_link,Highway 401 West,401 West,,
ramp,43.6761556,-79.6957004,motorway_link,Highway 410,410,,
ramp,43.6755353,-79.6961097,motorway_link,Highway 410,410,,
ramp,43.6737866,-79.7026053,motorway_link,,410 North,,
ramp,43.6747933,-79.6966347,motorway_link,,410 North,,
ramp,43.6741895,-79.7029846,motorway_link,,410 North,,
ramp,43.6968492,-79.5887643,motorway_link,,,,
ramp,43.7178587,-79.6181982,motorway_link,,,,
ramp,43.7193115,-79.6175537,motorway_link,,427 North;427 Nord,,
ramp,43.7229742,-79.622942,motorway_link,,5,,
ramp,43.7186311,-79.6197235,motorway_link,,427 South;427 Sud,,
ramp,43.718147,-79.6208939,motorway_link,,427 North;427 Nord,,
ramp,43.7173732,-79.6233508,motorway_link,,427 South;427 Sud,,
ramp,43.734149,-79.6267853,motorway_link,,427 North,,
ramp,43.7391976,-79.6285591,motorway_link,Finch Avenue,,,
ramp,43.7348141,-79.6241595,motorway_link,,427 North;427 Nord,,
ramp,43.7296798,-79.6261265,motorway_link,,,,
ramp,43.7371515,-79.6283457,motorway_link,,2,,
